,Security,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,beta,bookValuePerShare,currentRatio,divGrowthRate3Year,dividendAmount,dividendDate,dividendPayAmount,dividendPayDate,dividendYield,epsChange,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,high52,interestCoverage,low52,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,symbol,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg
SBUX,Starbucks Corp.,reports,Consumer Discretionary,Restaurants,"Seattle, Washington",0000829224,1971,,0.87964,0.0,1.07293,0.0,1.8,2021-05-12 00:00:00.000,0.45,2021-05-28 00:00:00.000,1.62,0.0,0.0,100.0971,0.8349,27.77894,22.76891,118.98,45.31553,71.06,0.0,130697.0,1176.24,9.88902,4.17824,14.81104,7.36287,0.0,51.753,132.8542,0.0,5.48166,0.84179,3.56737,0.0,4.85043,0.0,0.0,0.0,1178300000.0,0.0,0.0,SBUX,209.2567,0.0,6252433.0,6252430.0,140609850.0
STT,State Street Corp.,reports,Financials,Asset Management & Custody Banks,"Boston, Massachusetts",0000093751,1792,,1.59289,7.03712,0.0,0.0,2.08,2021-06-30 00:00:00.000,0.52,2021-07-12 00:00:00.000,2.41,0.0,4.59573,0.0,6.07265,0.0,0.0,89.28,0.0,54.26,55.33293,29995.01,346.1093,17.59322,19.89127,21.25424,23.74871,1.30348,7.99228,14.20303,3.090484,2.58845,0.0,0.67853,9.75258,0.0,0.0,0.0,0.0,347768272.0,0.0,0.0,STT,0.0,61.04779,2037949.0,2037950.0,57692670.0
STE,Steris,reports,Health Care,Health Care Equipment,"Dublin, Ireland",2019-12-23,0001757898,1985,1.05946,7.13018,2.7691,0.0,1.6,2021-05-27 00:00:00.000,0.4,2021-06-25 00:00:00.000,0.84,0.0,0.0,0.0,4.62182,43.4676,43.21727,216.74,3.10792,146.12,76.06275,16262.25,85.04839,9.93004,12.77128,16.51435,17.64649,4.17895,34.57692,41.22402,0.0,5.23319,2.05469,6.60606,10.87326,7.2595,11.36503,9.07566,0.0,85352361.0,0.0,0.0,STE,43.1835,76.06275,713598.0,724190.0,14377390.0
SYK,Stryker Corp.,reports,Health Care,Health Care Equipment,"Kalamazoo, Michigan",2000-12-12,0000310764,1941,0.96775,8.80105,2.27144,0.0,2.52,2021-06-29 00:00:00.000,0.63,2021-07-30 00:00:00.000,0.99,0.0,0.0,0.0,3.69354,61.4976,62.84316,268.04,0.0,171.75,96.719,96315.59,349.2009,7.63977,9.56782,11.8897,13.98478,7.13253,41.91279,69.21544,0.0,6.54496,1.39287,4.4773,10.5797,5.14056,0.0,0.0,0.0,376747866.0,0.0,0.0,SYK,49.19476,96.8301,1076194.0,1076190.0,23920830.0
SIVB,SVB Financial,reports,Financials,Regional Banks,"Santa Clara, California",2018-03-19,0000719739,1983,2.06637,20.64932,0.0,0.0,0.0, ,0.0, ,0.0,0.0,60.95315,293.8427,30.3167,0.0,0.0,595.9,0.0,185.89,13.52398,30952.57,54.09707,40.01855,37.65553,53.36236,50.45679,3.49087,17.09144,18.79723,0.308388,6.76689,0.0,1.58487,20.51794,0.0,11.71707,1.16769,0.0,54315140.0,0.0,0.0,SIVB,0.0,13.9124,369755.0,369760.0,11064550.0
SYF,Synchrony Financial,reports,Financials,Consumer Finance,"Stamford, Connecticut",2015-11-18,0001601712,2003,1.82874,7.54674,0.0,0.0,0.88,2021-04-30 00:00:00.000,0.22,2021-05-13 00:00:00.000,1.9,0.0,0.0,281.217,3.54845,0.0,0.0,47.215,0.0,17.545,112.806,26881.5,579.4003,28.71148,14.76025,36.83473,18.97151,2.11411,10.9097,13.02541,0.0,1.86807,0.0,2.19091,17.39276,0.0,0.0,0.0,0.0,581598847.0,0.0,0.0,SYF,0.0,112.806,5306305.0,5306310.0,139255490.0
SNPS,Synopsys Inc.,reports,Information Technology,Application Software,"Mountain View, California",2017-03-16,0000883241,1986,1.04025,9.74481,1.19245,0.0,0.0, ,0.0, ,0.0,0.0,67.83905,74.42592,5.14853,79.10952,78.92831,300.91,0.0,163.0,0.50352,36874.3,151.2385,19.01763,20.23725,18.96189,18.80693,7.25572,36.46336,47.00371,0.692871,9.25509,1.09045,10.29619,17.25451,14.218,5.56537,17.19116,0.0,152554000.0,0.0,0.0,SNPS,2.21896,2.27126,1147444.0,1147440.0,22182600.0
SYY,Sysco Corp.,reports,Consumer Staples,Food Distributors,"Houston, Texas",1986-12-31,0000096021,1969,1.42579,0.0,1.65338,0.0,1.88,2021-07-01 00:00:00.000,0.47,2021-07-23 00:00:00.000,2.34,0.0,0.0,2766.821,0.0,17.9513,18.18551,86.73,1.83176,50.03,841.2969,41187.46,510.8241,0.75205,0.0,1.99514,0.63614,29.49951,75.66425,0.0,0.0,0.93549,1.19407,0.0,0.0,0.0,2.29784,0.0,0.0,511581899.0,0.0,0.0,SYY,89.88408,910.4872,2339585.0,2339590.0,46554010.0
TMUS,T-Mobile US,reports,Communication Services,Wireless Telecommunication Services,"Bellevue, Washington",2019-07-15,0001283699,1994,0.57244,21.06714,0.96327,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,2.17609,57.62437,58.69969,143.09,2.91856,93.0,113.6026,169635.0,698.4713,4.7219,3.53828,10.82545,9.39216,2.55546,8.65882,62.52039,0.0,2.20182,0.84996,1.87639,5.71764,2.12714,0.0,71.08881,0.0,1246857781.0,0.0,0.0,TMUS,54.91275,121.7922,4993785.0,4993790.0,101230780.0
TROW,T. Rowe Price Group,reports,Financials,Asset Management & Custody Banks,"Baltimore, Maryland",0001113169,1937,,1.16457,12.2009,0.0,0.0,4.32,2021-06-14 00:00:00.000,1.08,2021-06-29 00:00:00.000,2.25,0.0,46.76302,125.0722,11.77873,0.0,0.0,193.26,0.0,113.38,0.0,43594.84,224.6431,41.86556,47.50491,49.03657,44.66511,5.44599,13.15475,16.315,0.348887,6.63453,0.0,32.17826,37.43474,39.38081,5.41866,14.21296,0.0,226855575.0,0.0,0.0,TROW,0.0,0.0,1050604.0,1050600.0,24530800.0
TTWO,Take-Two Interactive,reports,Communication Services,Interactive Home Entertainment,"New York, New York",2018-03-19,0000946581,1993,0.56011,33.92428,1.88861,0.0,0.0, ,0.0, ,0.0,0.0,43.5473,75.6301,5.08212,66.68612,54.48595,214.91,132.4151,124.86,0.0,21322.36,113.6763,26.0667,17.46,30.47505,18.66073,6.37219,25.94911,36.2762,0.83303,6.32191,1.88068,10.7294,20.06038,17.56873,0.0,9.18759,0.0,115656093.0,0.0,0.0,TTWO,0.0,0.0,1864444.0,1864440.0,28509370.0
TPR,"Tapestry, Inc.",reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York, New York",0001116132,2017,,1.57129,0.0,2.24351,0.0,0.0, ,0.3375,2019-12-30 00:00:00.000,0.0,0.0,190.5549,113.0926,0.85616,71.61706,70.79266,49.665,10.82249,12.16,52.85904,11960.23,278.1948,7.20176,5.06841,9.16516,8.83876,3.96608,25.65473,50.09578,0.262894,2.46822,1.70111,3.12687,8.82168,3.69907,0.0,0.0,0.0,278858331.0,0.0,0.0,TPR,34.59302,52.88889,3737976.0,3737980.0,82192390.0
TGT,Target Corp.,reports,Consumer Discretionary,General Merchandise Stores,"Minneapolis, Minnesota",1976-12-31,0000027419,1902,0.99546,6.02744,1.07167,0.0,2.72,2021-05-18 00:00:00.000,0.68,2021-06-10 00:00:00.000,1.21,0.0,127.8043,641.8957,12.24979,30.91706,30.33329,227.08,19.25926,114.23,76.93696,111998.3,496.3598,8.66636,6.29795,9.81113,8.0831,7.46478,12.88521,18.37501,0.143775,1.14117,0.505,12.9748,47.31323,19.85321,0.0,22.52406,0.0,497571030.0,0.0,0.0,TGT,45.88112,84.77839,4896005.0,4896010.0,81869910.0
TEL,TE Connectivity Ltd.,reports,Information Technology,Electronic Manufacturing Services,"Schaffhausen, Switzerland",2011-10-17,0001385157,2007,1.35303,3.12691,1.47291,0.0,2.0,2021-08-19 00:00:00.000,0.5,2021-09-03 00:00:00.000,1.51,0.0,52.67772,211.7262,3.15536,32.37025,30.85163,138.99,127.0,74.9,37.25308,43883.55,329.3556,13.5099,8.03428,16.37239,11.79126,4.54145,24.55711,42.11564,0.799496,3.35784,1.04941,5.20653,11.20897,6.74872,6.13288,0.13025,0.0,330224626.0,0.0,0.0,TEL,31.60654,46.75768,1375344.0,1375340.0,37091780.0
TDY,Teledyne Technologies,reports,Industrials,Aerospace & Defense,"Thousand Oaks, California",2020-06-22,0001094285,1960,1.13653,17.54128,6.56131,0.0,0.0, ,0.17,2021-06-04 00:00:00.000,0.0,0.0,0.0,2.49931,10.65004,38.87303,38.68632,457.79,6.3722,289.19,97.21248,15058.35,36.46485,10.5126,13.01451,15.11729,16.02356,4.51266,28.92499,38.14446,0.0,4.84612,6.05855,6.62766,13.28231,7.49486,0.0,0.0,0.0,46540367.0,0.0,0.0,TDY,49.29327,97.21248,535477.0,535480.0,6512640.0
TFX,Teleflex,reports,Health Care,Health Care Equipment,"Wayne, Pennsylvania",2019-01-18,0000096943,1943,1.18417,8.1585,2.71386,0.0,1.36,2021-05-13 00:00:00.000,0.34,2021-06-15 00:00:00.000,0.34,0.0,0.0,0.0,5.90303,54.34823,52.58056,449.375,7.40021,312.33,67.99698,18764.1,46.55858,11.81007,11.00267,16.31644,14.54142,5.55811,36.75992,68.01931,0.0,7.38617,1.70553,4.07173,8.66876,4.36088,0.0,0.0,0.0,46732674.0,0.0,0.0,TFX,41.34136,70.47788,215901.0,215900.0,4433210.0
TER,Teradyne,reports,Information Technology,Semiconductor Equipment,"North Reading, Massachusetts",2020-09-21,0000097210,1960,1.28429,6.63258,3.64145,0.0,0.4,2021-05-25 00:00:00.000,0.1,2021-06-18 00:00:00.000,0.32,0.0,48.57557,12.06708,4.40167,59.06019,57.57956,147.9,87.01194,60.94,15.34436,20763.34,165.7368,26.29355,25.43111,29.81208,29.84644,8.93565,22.04024,28.37105,0.58406,6.49114,3.25931,24.87636,41.96975,30.47102,2.9826,27.68215,0.0,166266321.0,0.0,0.0,TER,13.65895,15.81977,1574462.0,1574460.0,40744570.0
TSLA,"Tesla, Inc.",reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,0001318605,2003,2.01926,69.61395,1.66062,0.0,0.0, ,0.0, ,0.0,0.0,748.66,2304.104,0.99232,21.32063,21.17696,900.4,5.66667,157.0,39.3318,559579.4,774.2255,4.46626,3.50028,5.71759,6.41347,24.30323,153.3935,585.3757,0.781898,15.56982,1.38287,2.78868,6.90898,4.16474,0.0,38.11637,0.0,963330448.0,0.0,0.0,TSLA,30.76662,47.23465,35492677.0,35492680.0,775629800.0
TXN,Texas Instruments,reports,Information Technology,Semiconductors,"Dallas, Texas",0000097476,1930,,1.02625,0.31958,6.12059,0.0,4.08,2021-04-30 00:00:00.000,1.02,2021-05-17 00:00:00.000,2.21,0.0,26.58823,50.68629,6.59788,65.21334,64.70398,197.58,42.15217,112.32,61.47944,170861.1,921.2828,40.872,40.03631,45.20867,42.72745,16.802,23.87328,28.04083,1.054633,11.07977,5.00882,33.44348,68.65922,37.59934,5.22571,9.22935,0.0,923523523.0,0.0,0.0,TXN,38.07261,61.47944,4478114.0,4478110.0,104128800.0
TXT,Textron Inc.,reports,Industrials,Aerospace & Defense,"Providence, Rhode Island",1978-12-31,0000217346,1923,1.79326,7.3566,2.42235,0.0,0.08,2021-06-10 00:00:00.000,0.02,2021-07-01 00:00:00.000,0.12,0.0,0.0,242.9651,1.87632,16.63772,14.00493,69.16,4.525,26.42,63.97598,15034.47,224.6536,5.93956,3.65864,6.59951,3.97345,2.50952,18.31239,35.50034,0.0,1.2792,1.23599,2.74235,7.4588,3.62533,0.0,0.0,0.0,225708875.0,0.0,0.0,TXT,40.56894,68.26217,1206232.0,1206230.0,25148910.0
TMO,Thermo Fisher Scientific,reports,Health Care,Life Sciences Tools & Services,"Waltham, Massachusetts",2004-08-03,0000097745,2006 (1902),0.76443,10.2419,2.52823,0.0,1.04,2021-06-14 00:00:00.000,0.26,2021-07-15 00:00:00.000,0.22,0.0,116.6536,198.8147,19.89643,52.58429,51.46543,532.5709,23.74615,324.35,53.17189,181712.5,392.2262,23.59176,22.07611,30.77933,27.68429,5.1832,17.64885,23.23733,0.199199,5.06248,1.90751,12.71716,24.91158,14.13435,0.0,39.95399,0.0,393027886.0,0.0,0.0,TMO,34.71873,53.1833,1349902.0,1349900.0,36965180.0
TJX,TJX Companies Inc.,reports,Consumer Discretionary,Apparel Retail,"Framingham, Massachusetts",1985-09-30,0000109198,1987,0.99009,8.32662,1.5157,0.0,1.04,2021-05-12 00:00:00.000,0.23,2021-05-12 00:00:00.000,1.54,0.0,0.0,158.9934,1.23001,28.06703,27.60762,74.65,17.14183,48.73,86.89894,80849.93,1205.18,5.29343,3.99815,7.59453,6.22146,13.16946,33.99074,54.50362,0.0,2.13805,0.99943,5.42706,27.79612,7.34995,0.0,2.6228,0.0,1205995369.0,0.0,0.0,TJX,46.49515,86.89894,7880808.0,7880810.0,145442380.0
TSCO,Tractor Supply Company,reports,Consumer Discretionary,Specialty Stores,"Brentwood, Tennessee",2014-01-24,0000916365,1938,1.03765,9.77809,1.71101,0.0,2.08,2021-05-21 00:00:00.000,0.52,2021-06-08 00:00:00.000,1.13,0.0,52.18381,116.8501,7.21925,35.23143,35.65792,200.75,35.80335,107.6012,54.89006,21131.03,114.3683,6.49471,7.39106,8.25603,9.73437,11.44077,19.70669,25.39599,0.486664,1.84494,0.65597,12.6707,52.80906,17.11549,0.0,34.92327,0.0,115255974.0,0.0,0.0,TSCO,35.54309,55.14239,1061192.0,1061190.0,24479040.0
TT,Trane Technologies plc,reports,Industrials,Building Products,"Dublin, Ireland",2010-11-17,0001466258,1871,0.99177,3.7982,1.58628,0.0,2.36,2021-06-03 00:00:00.000,0.59,2021-06-30 00:00:00.000,1.3,0.0,10.60991,361.6564,4.77253,31.64767,31.40597,187.98,5.7425,79.46,71.40725,43546.37,238.2031,7.85061,9.16141,11.70467,13.49544,7.62287,29.60727,38.15377,3.59605,3.39384,1.25737,6.62993,19.24718,8.70364,0.0,0.0,0.0,239147507.0,0.0,0.0,TT,44.05778,78.95723,1009066.0,1009070.0,21523780.0
TDG,TransDigm Group,reports,Industrials,Aerospace & Defense,"Cleveland, Ohio",2016-06-03,0001260221,1993,1.63618,0.0,4.02405,0.0,0.0, ,22.0,2017-09-12 00:00:00.000,0.0,0.0,0.0,0.0,3.03057,50.92127,49.63309,633.04,1.6791,366.61,0.0,32990.18,53.15781,8.79397,5.5815,30.98827,28.48566,0.0,63.81079,198.3125,0.0,7.33604,3.23924,1.41912,0.0,1.56255,7.76173,0.0,0.0,54892142.0,0.0,0.0,TDG,121.2006,0.0,284427.0,284430.0,5358030.0
TRV,The Travelers Companies,reports,Financials,Property & Casualty Insurance,"New York, New York",2002-08-21,0000086312,1853,0.75034,7.72478,0.0,0.0,3.52,2021-06-09 00:00:00.000,0.88,2021-06-30 00:00:00.000,2.21,0.0,19.03067,23.21935,11.03056,0.0,0.0,162.71,26.58537,94.93,22.81651,40003.09,250.7177,8.81751,8.72783,11.70456,11.54973,1.41528,10.95675,14.42175,0.757816,1.23371,0.0,2.49925,10.5025,0.0,0.0,1.84691,0.0,251500000.0,0.0,0.0,TRV,18.81157,23.17026,1167693.0,1167690.0,29207750.0
TRMB,Trimble Inc.,reports,Information Technology,Electronic Equipment & Instruments,"Sunnyvale, California",2021-01-21,0000864749,1978,1.53332,10.12659,1.09413,0.0,0.0, ,0.0, ,0.0,0.0,0.0,83.08462,1.74735,55.6458,55.74509,84.865,28.23529,38.73,35.16714,19254.04,249.7431,12.92724,13.67408,15.89397,14.26324,5.23983,30.24037,43.90649,0.0,5.93912,0.83475,6.57413,13.06292,7.98257,6.84585,0.0,0.0,250965073.0,0.0,0.0,TRMB,27.44223,37.82121,1393267.0,1393270.0,33033510.0
TFC,Truist Financial,reports,Financials,Regional Banks,"Charlotte, North Carolina",1997-12-04,0000092230,1872,1.33179,8.45063,0.0,0.0,1.8,2021-05-13 00:00:00.000,0.45,2021-06-01 00:00:00.000,2.96,0.0,0.0,35.15579,3.33516,0.0,0.0,62.69,0.0,32.76,54.3329,81874.17,1341.062,26.86976,21.71332,33.27253,26.62119,1.34768,13.44624,18.254,0.0,3.6266,0.0,0.95764,7.42665,0.0,0.0,25.33013,0.0,1344845174.0,0.0,0.0,TFC,0.0,60.06247,5321016.0,5321020.0,126540050.0
TWTR,"Twitter, Inc.",reports,Communication Services,Interactive Media & Services,"San Francisco, California",2018-06-07,0001418091,2006,0.74774,9.73392,4.84302,0.0,0.0, ,0.0, ,0.0,0.0,0.0,825.3023,0.0,63.2238,62.90344,80.75,23.89286,28.23,54.88196,43458.0,778.1519,6.56408,0.0,5.03679,2.16702,5.61685,0.0,0.0,0.0,11.01672,0.0,0.0,0.0,0.0,0.0,13.35183,0.0,798126631.0,0.0,0.0,TWTR,40.19158,67.20055,16718747.0,16718750.0,440469790.0
TYL,Tyler Technologies,reports,Information Technology,Application Software,"Plano, Texas",2020-06-22,0000860731,1966,0.57164,15.97118,3.23657,0.0,0.0, ,0.0, ,0.0,0.0,7.35613,0.0,4.4242,48.91656,49.12999,479.785,237.1966,319.58,28.69893,16372.07,40.17828,12.54266,16.23421,12.96056,15.61699,7.94089,61.31448,90.83676,12.348444,14.4257,0.0,6.75987,9.76442,8.22388,4.06552,1.70463,0.0,40738702.0,0.0,0.0,TYL,22.29928,28.69893,280871.0,280870.0,6144620.0
TSN,Tyson Foods,reports,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",0000100493,1935,,0.83,9.73615,1.73764,0.0,1.78,2021-05-28 00:00:00.000,0.445,2021-06-15 00:00:00.000,2.21,0.0,11.39088,26.59561,5.7423,11.9292,14.0604,81.79,7.5463,55.28,61.41485,29434.36,286.9065,4.22124,4.83789,6.37168,7.18283,1.84871,8.90062,14.05186,1.233606,0.68069,0.84258,6.12018,13.71297,7.08408,8.03059,0.0,0.0,294772878.0,0.0,0.0,TSN,39.20708,65.05555,2145460.0,2145460.0,43751990.0
UDR,"UDR, Inc.",reports,Real Estate,Residential REITs,"Highlands Ranch, Colorado",2016-03-07,0000074208,1972,0.72788,0.0,0.0,0.0,1.45,2021-04-08 00:00:00.000,0.3625,2021-04-30 00:00:00.000,3.13,0.0,0.0,0.0,0.19622,64.25072,65.45284,47.28,0.41893,29.34,160.9189,13764.22,294.2874,1.08612,5.4625,24.90371,23.35707,4.65466,20.53439,236.3164,0.0,11.27175,0.0,0.69275,1.81742,0.83136,0.0,1.50657,0.0,296834603.0,0.0,0.0,UDR,55.72045,167.9424,1442018.0,1442020.0,40728700.0
ULTA,Ulta Beauty,reports,Consumer Discretionary,Specialty Stores,"Bolingbrook, Illinois",2016-04-18,0001403568,1990,1.71097,9.37284,1.87151,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,3.10049,35.06743,31.68358,351.0,550.0432,186.01,0.0,17507.28,53.89385,7.79979,2.8582,10.2002,3.84951,8.89334,36.96583,101.9452,0.0,2.84581,1.00212,3.53301,9.01338,4.70596,41.66587,0.0,0.0,55388750.0,0.0,0.0,ULTA,0.0,0.0,780116.0,780120.0,17949620.0
USB,U.S. Bancorp,reports,Financials,Diversified Banks,"Minneapolis, Minnesota",0000036104,1968,,1.1709,5.91364,0.0,0.0,1.68,2021-03-30 00:00:00.000,0.42,2021-04-15 00:00:00.000,2.78,0.0,0.0,102.037,3.7915,0.0,0.0,62.47,0.0,32.21,72.40799,89931.86,1488.098,41.97281,26.57272,53.1227,32.73711,1.97713,14.28624,15.92246,0.0,3.92339,0.0,1.11121,12.50959,0.0,0.0,0.0,0.0,1489677942.0,0.0,0.0,USB,0.0,95.81834,6230659.0,6230660.0,161675780.0
UAA,Under Armour (Class A),reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Baltimore, Maryland",2014-05-01,0001336917,1996,1.28306,0.0,2.55827,0.0,0.0, ,0.0, ,0.0,0.0,119.7178,113.0029,0.22664,50.00346,49.10324,26.45,8.06416,7.66,57.05296,9021.17,383.5935,6.0207,2.16441,8.50226,1.0753,5.53768,35.2585,94.64349,0.790555,1.87878,1.86815,2.13143,6.28055,3.04501,0.0,0.0,0.0,188622016.0,0.0,0.0,UAA,36.32721,57.05296,5284685.0,5284690.0,119838460.0
UA,Under Armour (Class C),reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Baltimore, Maryland",2016-04-08,0001336917,1996,1.28306,0.0,2.55827,0.0,0.0, ,0.0, ,0.0,0.0,119.7178,113.0029,0.22664,50.00346,49.10324,21.825,8.06416,6.91,57.05296,9021.17,383.5935,6.0207,2.16441,8.50226,1.0753,5.53768,35.2585,94.64349,0.790555,1.87878,1.86815,2.13143,6.28055,3.04501,0.0,0.0,0.0,233919099.0,0.0,0.0,UA,36.32721,57.05296,3367850.0,5284690.0,119838460.0
UNP,Union Pacific Corp,reports,Industrials,Railroads,"Omaha, Nebraska",1957-03-04,0000100885,1862,1.13653,0.71303,0.7635,0.0,4.28,2021-05-27 00:00:00.000,1.07,2021-06-30 00:00:00.000,1.93,0.0,0.0,0.0,7.73102,81.9836,83.51722,231.26,6.89619,161.41,154.5281,147156.3,662.4868,26.81464,27.01891,39.85203,39.80316,9.06488,19.81103,28.6534,0.0,7.6227,0.62821,8.41229,32.3523,9.11116,0.0,0.0,0.0,664302521.0,0.0,0.0,UNP,62.14366,164.1565,2362340.0,2362340.0,58992580.0
UAL,United Airlines Holdings,reports,Industrials,Airlines,"Chicago, Illinois",2015-09-03,0000100517,1967,1.62321,0.0,1.13073,0.0,0.0, ,0.0, ,0.0,0.0,0.0,37.49333,0.0,32.53648,34.15117,63.6999,0.0,24.67,501.1333,17893.88,322.8038,0.0,0.0,0.0,0.0,3.43716,0.0,0.0,0.0,1.68858,1.06593,0.0,0.0,0.0,0.0,0.0,0.0,323578254.0,0.0,0.0,UAL,84.34615,538.8206,13510807.0,13510810.0,346650620.0
UNH,UnitedHealth Group Inc.,reports,Health Care,Managed Health Care,"Minnetonka, Minnesota",1994-07-01,0000731766,1977,0.7725,14.29212,0.0,0.0,5.0,2021-03-12 00:00:00.000,1.25,2021-03-23 00:00:00.000,1.21,0.0,23.17869,44.5123,17.59307,0.0,0.0,425.98,16.97481,273.71,56.35203,388456.1,938.0731,7.09157,6.5732,9.60026,9.18468,5.85174,19.22289,23.39728,1.009431,1.47749,0.0,8.76729,27.36726,0.0,7.22349,6.76011,0.0,943702120.0,0.0,0.0,UNH,39.59089,69.66147,2657686.0,2657690.0,64507310.0
UPS,United Parcel Service,reports,Industrials,Air Freight & Logistics,"Atlanta, Georgia",2002-07-22,0001090727,1907,1.05118,0.0,1.28695,0.0,4.08,2021-05-21 00:00:00.000,1.02,2021-06-09 00:00:00.000,1.93,0.0,19.52506,392.613,5.90198,77.9553,78.13321,219.59,16.28814,95.7,306.6461,184439.8,723.2533,20.91846,5.77647,12.07002,10.47698,25.77895,23.22334,35.89812,1.838566,2.06076,0.0,8.32481,98.98526,11.23559,0.0,19.38401,0.0,723317204.0,0.0,0.0,UPS,76.82121,331.9854,2776248.0,2776250.0,77279960.0
URI,"United Rentals, Inc.",reports,Industrials,Trading Companies & Distributors,"Stamford, Connecticut",2014-09-20,0001067701,1997,2.05934,31.38093,1.08854,0.0,0.0, ,0.0, ,0.0,0.0,0.0,19.91191,12.68218,34.71074,37.46159,354.6,3.75758,126.2468,179.0727,23265.95,71.99087,9.86874,10.87213,18.08459,21.43701,4.90307,8.16923,25.34659,0.0,2.74946,1.02662,5.05356,21.95704,5.64885,0.0,0.0,0.0,72378142.0,0.0,0.0,URI,65.68308,191.4015,615139.0,615140.0,15665830.0
UHS,Universal Health Services,reports,Health Care,Health Care Facilities,"King of Prussia, Pennsylvania",2014-09-20,0000352915,1979,1.19746,11.42779,1.24328,0.0,0.8,2021-03-12 00:00:00.000,0.2,2021-03-12 00:00:00.000,0.51,0.0,44.0526,48.33729,11.79919,0.0,0.0,161.6,12.34165,86.67,53.82094,13469.53,66.75062,6.93896,8.66446,9.81315,12.07037,2.06798,8.7755,13.39499,0.304068,1.1471,1.15666,8.23247,16.90016,9.86848,0.0,2.96997,0.0,77972436.0,0.0,0.0,UHS,35.35529,55.46791,629040.0,629040.0,12958970.0
UNM,Unum Group,reports,Financials,Life & Health Insurance,"Chattanooga, Tennessee",1994-03-01,0000005513,1999,1.72175,8.21585,0.0,0.0,1.14,2021-04-29 00:00:00.000,0.285,2021-05-21 00:00:00.000,3.78,0.0,0.0,0.0,3.84774,0.0,0.0,31.13,6.28378,14.45,31.6629,6155.809,202.9085,4.98047,5.87443,7.91667,8.58789,0.58223,6.84435,7.83317,0.0,0.46066,0.0,1.16648,7.7062,0.0,0.0,12.2215,0.0,204240512.0,0.0,0.0,UNM,24.04846,31.6629,1910257.0,1910260.0,50011800.0
VLO,Valero Energy,reports,Energy,Oil & Gas Refining & Marketing,"San Antonio, Texas",0001035002,1980,,2.14544,1.18876,1.42935,0.0,3.92,2021-05-14 00:00:00.000,0.98,2021-06-08 00:00:00.000,5.08,0.0,0.0,61.83948,0.0,0.0,0.0,84.39,0.0,35.44,78.25403,31556.29,407.1121,0.0,0.0393,0.0,0.0503,1.77273,13.30366,0.0,0.0,0.49604,0.95149,0.04933,0.0,0.06365,25.30715,0.0,0.0,408760165.0,0.0,0.0,VLO,43.91603,82.37739,3967863.0,3967860.0,84746860.0
VTR,Ventas Inc,reports,Real Estate,Health Care REITs,"Chicago, Illinois",2009-03-04,0000740260,1998,1.29594,0.0,0.0,0.0,1.8,2021-03-31 00:00:00.000,0.45,2021-04-14 00:00:00.000,3.32,0.0,0.0,0.0,0.0,46.47668,47.33365,58.1,1.37177,32.17,115.1205,20313.87,373.7585,0.0,0.0,4.05464,10.32098,1.98822,21.50683,0.0,0.0,5.49976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375140627.0,0.0,0.0,VTR,53.26846,115.1205,2042348.0,2042350.0,47840170.0
VRSN,Verisign Inc.,reports,Information Technology,Internet Services & Infrastructure,"Dulles, Virginia",2006-02-01,0001014473,1995,0.81339,0.0,1.22305,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,5.51451,85.48673,85.77188,224.96,9.42768,184.6,0.0,24932.68,111.0581,46.4599,49.45551,65.01649,65.37544,0.0,36.78363,40.14681,0.0,19.53743,0.0,35.68951,0.0,80.35369,1.04189,3.10007,0.0,112618804.0,0.0,0.0,VRSN,462.7737,0.0,473421.0,473420.0,13107580.0
VRSK,Verisk Analytics,reports,Industrials,Research & Consulting Services,"Jersey City, New Jersey",2015-10-08,0001442145,1971,0.78837,15.39826,0.64181,0.0,1.16,2021-06-14 00:00:00.000,0.29,2021-06-30 00:00:00.000,0.67,0.0,46.72114,0.0,4.30025,63.86173,64.59766,210.66,7.43027,155.7401,97.94289,28124.45,160.3867,23.13731,25.13293,34.48561,36.72811,10.22733,26.19883,40.34882,0.863609,9.96967,0.0,9.621,29.34171,12.32765,1.78021,5.5803,0.0,162091206.0,0.0,0.0,VRSK,53.30952,114.8061,917675.0,917670.0,25814990.0
